order_id,customer_id,product_id,timestamp,channel,geo_region,discount_amount,is_return
506703,5531,1297,2025-09-06 11:45:10,Web,EU-West,0,0
506704,2801,1013,2025-08-19 04:27:44,App,US-Midwest,10,0
506705,10234,1389,2025-08-15 13:36:36,App,US-West,20,0
506706,5349,1448,2025-07-31 18:27:26,Web,US-East,5,1
506707,10005,1046,2025-08-04 02:45:30,Web,EU-West,0,0
506708,11969,1334,2025-08-30 18:15:47,Web,US-Midwest,0,0
506709,5201,1242,2025-05-27 09:49:37,App,US-East,0,0
506710,2349,1071,2025-05-14 13:59:04,Web,EU-West,0,0
506711,11759,1454,2025-01-23 10:11:07,Web,US-East,20,0
506712,11321,1059,2025-11-02 14:45:52,App,EU-West,0,0
506713,11972,1204,2025-06-07 18:10:59,Retail,US-East,20,0
506714,2583,1494,2025-01-05 13:41:57,Web,US-East,0,0
506715,5377,1051,2025-03-25 00:22:43,Web,US-West,0,1
506716,8028,1016,2025-04-27 23:34:17,App,US-East,0,0
506717,9694,1051,2025-01-07 16:28:47,Web,APAC-North,0,0
506718,8196,1224,2025-11-05 21:18:01,App,US-East,0,0
506719,9083,1128,2025-08-01 05:21:35,Web,US-West,5,1
506720,5401,1170,2025-04-29 13:45:07,Retail,US-West,0,0
506721,5185,1267,2025-05-08 17:09:05,App,APAC-North,0,0
506722,100385,1068,2025-07-10 21:48:46,App,US-West,5,0
506723,7285,1121,2025-02-24 23:34:35,App,US-East,0,0
506724,11354,1477,2025-08-24 09:47:37,App,US-West,0,0
506725,8772,1180,2025-12-04 16:27:04,Web,US-Midwest,5,1
506726,10490,1226,2025-08-13 06:49:44,App,EU-West,0,0
506727,5347,1457,2025-10-13 13:05:52,App,EU-West,0,0
506728,100130,1394,2025-05-06 17:47:40,Web,APAC-North,0,0
506729,2788,1328,2025-10-17 23:14:24,App,APAC-North,5,0
506730,6945,1191,2025-08-10 08:46:05,Web,US-East,0,1
506731,4889,1420,2025-04-02 20:34:31,Web,US-Midwest,0,0
506732,11569,1480,2025-09-06 17:48:24,App,US-East,0,0
506733,7273,1301,2025-09-18 01:29:30,Web,US-Midwest,0,0
506734,100140,1251,2025-05-21 02:51:30,App,US-East,0,1
506735,5272,1006,2025-08-10 16:22:04,App,EU-West,0,0
506736,11069,1262,2025-03-29 22:18:42,Web,EU-West,5,0
506737,7234,1091,2025-10-13 16:21:05,App,US-West,0,1
506738,11769,1194,2025-10-10 17:48:24,Web,US-Midwest,0,0
506739,8902,1329,2025-07-14 00:39:43,Web,US-West,5,0
506740,9612,1064,2025-02-20 11:01:37,Web,US-East,5,1
506741,4492,1294,2025-03-03 17:18:30,Web,US-East,0,0
506742,8745,1453,2025-12-23 11:47:08,App,US-Midwest,0,0
506743,100094,1226,2025-01-19 06:39:45,Web,US-Midwest,0,1
506744,11574,1445,2025-10-18 22:43:25,Web,EU-West,0,0
506745,6240,1334,2025-07-26 22:34:49,App,US-East,0,0
506746,4322,1458,2025-12-11 01:58:33,Retail,APAC-North,5,0
506747,7298,1063,2025-11-22 19:29:09,App,US-Midwest,0,0
506748,3861,1367,2025-10-27 14:58:10,App,EU-West,0,0
506749,8620,1497,2025-11-15 15:27:44,App,APAC-North,0,1
506750,100057,1071,2025-05-10 13:39:13,App,US-East,0,0
506751,6047,1020,2025-01-29 19:41:26,Web,EU-West,5,1
506752,9581,1459,2025-09-12 09:16:40,Web,EU-West,5,1
506753,9320,1333,2025-02-09 03:46:08,Web,US-East,0,0
506754,3098,1245,2025-01-20 15:52:19,Retail,APAC-North,0,0
506755,7247,1064,2025-03-22 02:01:08,App,APAC-North,0,0
506756,3734,1465,2025-02-01 04:48:31,Web,US-Midwest,10,0
506757,6663,1293,2025-04-08 05:50:16,App,US-Midwest,0,0
506758,7909,1364,2025-03-14 04:05:57,Web,US-West,0,0
506759,5416,1420,2025-08-26 22:19:48,App,APAC-North,0,0
506760,8302,1225,2025-10-20 16:01:40,Web,US-West,0,0
506761,9593,1266,2025-04-26 07:19:45,Web,US-West,5,0
506762,2680,1162,2025-02-21 02:33:45,App,APAC-North,5,0
506763,10163,1045,2025-03-09 21:03:48,Retail,US-Midwest,0,1
506764,4070,1319,2025-04-03 02:02:58,App,US-West,5,0
506765,8668,1269,2025-10-31 20:59:13,App,EU-West,10,0
506766,10001,1025,2025-12-23 09:40:45,Retail,EU-West,0,1
506767,11921,1383,2025-10-23 05:29:03,Web,APAC-North,0,0
506768,4191,1300,2025-07-15 22:36:58,App,US-East,0,0
506769,10859,1225,2025-02-06 11:07:01,App,EU-West,0,0
506770,11804,1074,2025-12-16 16:51:41,Web,APAC-North,0,0
506771,9586,1116,2025-12-08 16:23:28,Web,US-East,5,0
506772,10872,1152,2025-08-15 11:44:05,App,APAC-North,0,1
506773,11164,1069,2025-06-11 10:51:57,Web,US-East,5,0
506774,4846,1202,2025-06-02 00:45:43,App,US-Midwest,0,1
506775,100323,1487,2025-02-14 04:10:42,Web,US-Midwest,0,0
506776,4463,1303,2025-08-02 15:24:41,App,EU-West,0,0
506777,8837,1091,2025-05-14 23:38:14,Web,APAC-North,0,0
506778,6922,1050,2025-04-21 12:30:06,App,US-East,0,0
506779,6392,1372,2025-11-12 23:44:30,App,EU-West,20,0
506780,5183,1420,2025-10-24 19:58:55,App,EU-West,10,0
506781,5167,1289,2025-11-25 12:39:25,App,APAC-North,0,0
506782,4997,1092,2025-07-27 04:20:11,App,APAC-North,0,1
506783,8521,1360,2025-11-12 03:25:06,Web,US-Midwest,0,1
506784,5227,1235,2025-04-29 17:15:40,Web,EU-West,0,0
506785,8564,1387,2025-10-25 11:47:09,Web,US-West,5,0
506786,100343,1415,2025-11-14 17:39:33,App,EU-West,0,0
506787,11920,1316,2025-07-16 13:10:30,Web,APAC-North,0,0
506788,4024,1029,2025-06-07 16:35:38,Web,APAC-North,10,0
506789,2329,1172,2025-10-09 10:40:34,Web,US-West,5,0
506790,4486,1173,2025-10-14 19:19:06,App,EU-West,10,0
506791,3155,1372,2025-08-19 17:59:32,Retail,US-Midwest,5,0
506792,100081,1498,2025-04-05 23:17:19,App,EU-West,0,0
506793,6477,1236,2025-10-12 06:58:53,Web,US-Midwest,20,0
506794,4185,1042,2025-01-08 01:45:06,Retail,APAC-North,0,0
506795,9086,1149,2025-12-08 15:29:39,App,EU-West,0,1
506796,4317,1288,2025-11-12 09:22:44,Web,US-West,0,0
506797,5621,1412,2025-05-02 20:17:26,App,US-Midwest,0,0
506798,6491,1213,2025-12-19 21:35:31,App,US-Midwest,0,0
506799,4511,1175,2025-12-18 00:30:52,App,EU-West,0,0
506800,9842,1099,2025-10-19 17:06:09,Web,APAC-North,0,0
506801,10641,1478,2025-06-14 08:42:12,App,APAC-North,0,0
506802,11546,1120,2025-01-01 17:06:42,App,EU-West,0,1
506803,9848,1303,2025-11-16 09:55:57,Web,US-West,5,0
506804,7404,1017,2025-02-05 06:47:31,App,US-Midwest,0,0
506805,7393,1029,2025-03-25 03:18:18,App,US-East,5,0
506806,3293,1048,2025-07-24 20:44:43,App,US-West,0,0
506807,4465,1386,2025-06-16 04:21:03,App,US-East,0,1
506808,100040,1289,2025-07-20 07:29:59,Web,APAC-North,0,0
506809,5175,1128,2025-02-23 20:56:35,Web,US-West,0,0
506810,9849,1447,2025-07-22 09:39:17,Web,US-East,0,0
506811,11425,1068,2025-07-09 16:07:14,Web,US-West,10,1
506812,11629,1497,2025-06-27 05:52:16,App,APAC-North,0,0
506813,10444,1039,2025-07-19 08:42:43,Web,APAC-North,5,0
506814,10210,1473,2025-01-28 23:57:09,Web,US-Midwest,0,0
506815,4759,1133,2025-06-29 23:46:00,Web,US-East,5,1
506816,7255,1119,2025-09-24 18:32:52,App,US-Midwest,0,0
506817,10414,1324,2025-06-25 18:17:47,App,APAC-North,0,0
506818,2002,1052,2025-10-28 21:05:10,Web,US-West,10,0
506819,10130,1436,2025-07-28 09:21:51,Web,EU-West,0,0
506820,3259,1413,2025-08-26 19:54:03,Web,US-West,0,0
506821,10190,1421,2025-01-26 17:52:45,Web,US-East,5,0
506822,6323,1136,2025-06-10 22:59:24,Retail,US-West,20,0
506823,7773,1404,2025-09-18 04:41:14,App,US-West,5,1
506824,4568,1247,2025-05-13 19:20:10,Web,APAC-North,0,0
506825,3885,1169,2025-12-11 03:27:28,Retail,US-East,0,0
506826,9060,1070,2025-09-23 17:05:43,Retail,EU-West,0,0
506827,9844,1036,2025-09-22 06:12:28,Web,APAC-North,0,0
506828,8111,1288,2025-07-23 07:41:55,Web,APAC-North,0,1
506829,11491,1005,2025-09-30 12:15:59,Web,US-West,0,1
506830,4338,1360,2025-01-17 21:10:15,App,US-West,10,1
506831,11268,1148,2025-03-09 01:10:48,App,APAC-North,0,0
506832,5758,1237,2025-04-29 18:24:50,App,US-Midwest,0,1
506833,6810,1068,2025-08-20 18:20:03,Web,US-East,0,0
506834,11139,1231,2025-07-22 07:51:01,Retail,EU-West,0,0
506835,8791,1150,2025-01-27 11:29:38,Web,APAC-North,0,1
506836,9171,1481,2025-10-03 22:14:32,Web,EU-West,5,1
506837,4731,1415,2025-04-12 13:06:58,Web,US-Midwest,0,0
506838,2869,1425,2025-01-19 20:09:01,App,US-Midwest,0,0
506839,7166,1221,2025-06-10 12:03:50,Web,US-West,0,0
506840,2093,1261,2025-07-13 11:50:46,Web,EU-West,0,0
506841,4987,1266,2025-07-31 07:11:06,App,APAC-North,10,1
506842,11967,1459,2025-09-01 13:38:22,Web,US-Midwest,0,0
506843,100451,1114,2025-01-02 19:09:34,App,EU-West,0,0
506844,10627,1165,2025-07-03 09:48:36,Web,APAC-North,0,0
506845,6947,1056,2025-10-10 02:51:01,Retail,APAC-North,0,1
506846,8651,1342,2025-02-04 14:23:12,Retail,APAC-North,0,0
506847,8979,1408,2025-01-20 21:16:30,Web,EU-West,0,0
506848,8794,1469,2025-04-05 19:20:43,App,APAC-North,5,0
506849,8524,1356,2025-10-28 19:50:10,Retail,EU-West,10,0
506850,5144,1250,2025-08-07 01:02:26,App,APAC-North,0,0
506851,5587,1243,2025-05-26 04:28:48,App,EU-West,0,0
506852,2076,1400,2025-04-15 09:44:24,Web,US-Midwest,20,0
506853,11007,1002,2025-01-18 07:37:03,Web,EU-West,5,0
506854,10959,1143,2025-06-18 21:17:55,Web,US-Midwest,0,0
506855,8553,1169,2025-02-17 07:19:51,Web,APAC-North,0,1
506856,10297,1063,2025-05-26 11:40:54,Web,US-Midwest,0,0
506857,8694,1433,2025-05-05 06:49:32,Retail,APAC-North,5,0
506858,4873,1154,2025-09-23 11:55:55,App,US-Midwest,0,0
506859,5346,1350,2025-12-18 00:55:49,App,US-West,0,0
506860,9024,1255,2025-12-17 01:42:08,App,US-East,0,0
506861,5148,1066,2025-09-22 22:09:38,Web,APAC-North,20,0
506862,11657,1374,2025-08-14 18:12:44,Web,EU-West,0,0
506863,2244,1285,2025-11-08 07:49:04,Web,US-East,0,0
506864,4625,1454,2025-01-10 19:12:16,App,US-Midwest,5,0
506865,5849,1188,2025-04-19 20:56:59,App,APAC-North,0,0
506866,11597,1193,2025-03-06 05:40:57,App,US-East,0,0
506867,11173,1296,2025-06-06 09:38:48,App,EU-West,0,1
506868,9737,1011,2025-06-17 06:39:12,Retail,US-Midwest,0,0
506869,10333,1180,2025-01-06 07:00:19,Web,US-East,10,0
506870,2892,1382,2025-05-14 18:32:08,Web,US-East,0,0
506871,7487,1343,2025-10-04 08:17:09,Web,US-Midwest,0,0
506872,9251,1090,2025-05-05 09:30:54,Web,APAC-North,0,0
506873,9310,1223,2025-11-27 17:40:59,Web,US-East,0,0
506874,4399,1335,2025-09-05 19:29:27,App,EU-West,5,1
506875,6640,1457,2025-06-13 23:52:21,App,US-Midwest,0,0
506876,4960,1448,2025-07-28 00:11:51,Retail,US-West,10,1
506877,100390,1226,2025-04-14 00:06:14,Web,US-Midwest,0,0
506878,9325,1103,2025-09-20 12:32:26,Web,US-West,0,0
506879,3469,1337,2025-02-13 23:27:58,App,APAC-North,0,1
506880,5374,1355,2025-12-07 19:25:18,App,US-Midwest,0,1
506881,10847,1356,2025-12-09 09:23:20,Web,US-East,0,1
506882,10234,1387,2025-07-21 23:59:13,App,US-East,5,1
506883,9923,1232,2025-03-15 07:13:56,Web,US-East,0,1
506884,7122,1267,2025-12-24 01:55:07,Web,US-Midwest,0,1
506885,11852,1284,2025-06-23 23:38:41,App,US-East,0,0
506886,7387,1190,2025-04-16 15:52:53,App,US-West,0,0
506887,9631,1048,2025-11-24 19:50:43,App,EU-West,0,0
506888,9226,1284,2025-02-19 14:21:43,Web,US-East,5,1
506889,7108,1302,2025-12-27 23:16:57,Web,APAC-North,0,0
506890,4224,1448,2025-01-11 22:45:23,App,EU-West,10,0
506891,4110,1055,2025-08-07 18:37:25,Retail,US-West,0,1
506892,2957,1339,2025-08-28 02:51:23,Web,US-East,0,1
506893,9146,1119,2025-11-20 23:14:05,Retail,EU-West,0,0
506894,2560,1002,2025-03-05 14:07:08,Retail,US-East,20,0
506895,11522,1224,2025-06-01 22:19:28,App,APAC-North,20,0
506896,9413,1236,2025-06-26 09:59:47,App,US-Midwest,0,0
506897,3312,1203,2025-12-01 15:33:07,App,US-East,0,0
506898,3821,1144,2025-02-20 07:30:13,Web,US-West,0,0
506899,7646,1011,2025-03-25 07:07:51,Web,US-East,0,0
506900,6945,1259,2025-12-05 09:27:24,Web,US-West,0,0
506901,7374,1439,2025-06-21 05:13:33,App,US-East,0,0
506902,4651,1298,2025-11-15 22:17:01,Web,US-Midwest,0,0
506903,100005,1157,2025-09-21 23:41:23,Web,APAC-North,0,1
506904,11933,1197,2025-03-11 13:26:59,App,APAC-North,5,1
506905,6701,1092,2025-01-24 11:48:18,Retail,US-Midwest,0,1
506906,4877,1415,2025-08-13 21:42:50,Web,US-Midwest,10,0
506907,7582,1333,2025-07-19 23:12:29,Web,US-Midwest,0,1
506908,7390,1153,2025-12-04 05:54:02,Web,EU-West,0,1
506909,6083,1376,2025-12-06 12:45:16,Web,EU-West,10,0
506910,2745,1134,2025-04-24 02:17:51,App,US-Midwest,0,0
506911,10749,1444,2025-08-12 17:45:11,Web,US-East,0,1
506912,2941,1116,2025-10-24 08:21:57,Web,US-East,20,0
506913,6023,1067,2025-01-17 07:40:03,Web,US-West,0,0
506914,4296,1150,2025-09-11 09:28:29,Web,APAC-North,0,0
506915,2939,1256,2025-03-25 17:18:07,Web,US-West,10,0
506916,3610,1041,2025-05-09 14:08:20,App,APAC-North,0,0
506917,8300,1181,2025-09-06 12:34:25,Web,US-East,10,0
506918,3725,1188,2025-03-03 14:42:48,App,US-East,0,0
506919,11176,1039,2025-06-14 15:10:47,App,EU-West,0,0
506920,11779,1311,2025-03-20 06:04:14,Web,US-Midwest,0,0
506921,11528,1480,2025-11-26 22:14:25,Web,US-Midwest,0,0
506922,10853,1414,2025-06-07 12:16:23,App,US-West,10,0
506923,9187,1327,2025-05-27 03:41:57,Web,EU-West,0,0
506924,2032,1217,2025-09-07 05:07:09,Web,US-Midwest,0,1
506925,7985,1130,2025-02-27 19:56:29,App,EU-West,0,0
506926,5414,1264,2025-06-29 16:33:20,App,EU-West,0,0
506927,3156,1114,2025-08-04 19:43:42,App,APAC-North,0,1
506928,5126,1063,2025-07-11 14:28:03,Web,US-West,0,1
506929,10252,1443,2025-11-23 23:57:24,App,US-Midwest,10,0
506930,3543,1097,2025-11-26 00:21:21,Retail,US-East,0,1
506931,2271,1412,2025-08-17 11:06:01,App,US-East,10,0
506932,7295,1330,2025-06-28 01:13:15,Web,US-East,10,0
506933,6076,1422,2025-09-15 22:55:32,Web,APAC-North,10,1
506934,7902,1018,2025-11-18 08:51:12,Web,US-East,0,0
506935,4709,1446,2025-12-31 00:36:17,Web,EU-West,0,0
506936,11346,1205,2025-08-24 05:25:52,Retail,US-West,10,0
506937,7221,1213,2025-02-02 10:27:22,Web,APAC-North,0,1
506938,11937,1097,2025-05-19 12:42:05,App,US-East,0,1
506939,10529,1279,2025-06-27 10:34:09,Web,US-Midwest,0,0
506940,8722,1449,2025-06-22 21:08:12,App,APAC-North,0,1
506941,10201,1236,2025-04-13 04:30:34,Web,US-Midwest,5,0
506942,6144,1380,2025-08-23 12:33:37,App,US-Midwest,0,0
506943,7606,1168,2025-02-03 22:59:18,App,EU-West,0,1
506944,8766,1060,2025-01-27 12:58:14,Web,EU-West,0,1
506945,2730,1085,2025-05-25 22:06:30,App,US-West,0,1
506946,6890,1261,2025-02-23 10:03:45,Web,APAC-North,0,1
506947,3648,1355,2025-08-12 15:11:59,Web,US-East,0,0
506948,6228,1402,2025-02-02 03:20:15,Web,APAC-North,5,1
506949,4130,1166,2025-02-10 15:10:58,Web,US-West,5,0
506950,6366,1228,2025-03-06 18:52:46,App,US-Midwest,0,0
506951,3506,1367,2025-07-08 00:16:01,Web,EU-West,0,0
506952,4158,1413,2025-12-07 19:31:41,App,US-West,0,1
506953,4916,1410,2025-10-05 15:25:24,Web,US-West,0,0
506954,5229,1060,2025-09-14 02:24:28,Web,US-West,10,1
506955,11858,1164,2025-08-01 10:17:06,Web,APAC-North,0,0
506956,8265,1230,2025-09-28 04:56:25,Web,APAC-North,5,1
506957,6136,1370,2025-06-29 23:55:17,App,EU-West,0,0
506958,4689,1082,2025-06-28 21:18:13,App,US-East,0,0
506959,9190,1157,2025-05-24 19:14:02,App,APAC-North,5,0
506960,4810,1415,2025-01-19 20:53:56,App,EU-West,0,0
506961,8152,1191,2025-05-29 21:55:29,Web,APAC-North,0,0
506962,2012,1362,2025-12-20 22:35:41,Web,APAC-North,5,0
506963,7938,1397,2025-11-06 02:43:51,Web,US-West,0,1
506964,9999,1244,2025-05-14 14:08:44,App,US-East,5,0
506965,9219,1374,2025-02-02 10:57:57,App,US-Midwest,0,1
506966,7328,1242,2025-07-26 06:56:59,Retail,APAC-North,0,1
506967,5621,1222,2025-07-26 02:54:36,Retail,US-Midwest,0,0
506968,5683,1455,2025-04-23 20:47:44,App,US-Midwest,5,0
506969,9872,1379,2025-04-27 07:07:17,App,US-West,0,0
506970,7310,1168,2025-01-15 07:24:13,Web,EU-West,10,0
506971,2652,1121,2025-09-15 19:54:41,App,US-East,0,0
506972,7799,1454,2025-07-06 19:59:15,Web,EU-West,0,0
506973,10812,1002,2025-06-12 07:43:39,Web,US-East,0,1
506974,5790,1118,2025-09-29 13:53:19,Web,APAC-North,20,1
506975,3645,1136,2025-06-14 16:30:59,Web,US-West,0,0
506976,100434,1330,2025-05-10 16:55:11,Web,APAC-North,5,0
506977,6512,1127,2025-09-23 07:46:20,Retail,APAC-North,5,1
506978,6759,1241,2025-01-13 20:23:41,Retail,US-Midwest,0,0
506979,7874,1374,2025-05-21 13:56:24,App,US-West,10,0
506980,5688,1108,2025-05-18 00:06:03,Retail,EU-West,0,0
506981,9689,1299,2025-08-13 08:04:29,Web,US-East,0,0
506982,3379,1433,2025-07-27 10:16:42,App,APAC-North,0,0
506983,6243,1112,2025-11-30 16:57:29,Retail,US-East,0,0
506984,100236,1406,2025-09-27 23:43:05,Web,US-East,0,1
506985,11580,1458,2025-05-24 18:04:54,Web,US-West,10,0
506986,8507,1500,2025-12-12 05:40:08,App,US-East,0,1
506987,9819,1163,2025-02-06 04:24:37,Web,US-East,10,0
506988,10593,1275,2025-08-10 16:13:04,Web,US-Midwest,0,0
506989,4653,1388,2025-06-15 12:20:28,App,US-Midwest,0,0
506990,7611,1019,2025-02-06 21:55:06,Web,APAC-North,0,0
506991,8127,1233,2025-07-28 22:58:54,App,EU-West,0,1
506992,5923,1020,2025-12-07 06:53:45,Web,US-East,0,0
506993,10459,1241,2025-01-29 13:15:35,Web,EU-West,0,0
506994,7912,1260,2025-08-11 21:28:35,Retail,US-Midwest,5,0
506995,7130,1049,2025-09-11 03:52:57,Web,US-East,5,0
506996,7439,1154,2025-04-19 13:05:35,Web,EU-West,0,1
506997,9880,1003,2025-11-03 21:05:59,App,US-East,0,0
506998,8449,1308,2025-07-05 13:23:14,Web,US-West,5,0
506999,3725,1478,2025-01-23 23:04:42,Web,US-West,0,0
507000,11304,1384,2025-03-19 14:13:09,App,US-West,0,0
507001,9522,1292,2025-11-29 02:41:23,App,US-Midwest,0,1
507002,6784,1169,2025-06-29 12:19:05,App,APAC-North,5,0
507003,11472,1198,2025-10-03 17:15:31,App,EU-West,0,0
507004,3232,1179,2025-02-06 00:28:12,App,US-East,5,0
507005,100054,1103,2025-11-08 21:11:29,Web,US-West,0,0
507006,10808,1219,2025-09-29 13:32:26,Web,US-East,0,0
507007,10338,1016,2025-09-25 03:13:07,App,EU-West,0,1
507008,9446,1047,2025-03-03 19:39:11,App,US-West,10,0
507009,6616,1336,2025-09-05 07:30:56,App,US-West,20,0
507010,6725,1046,2025-01-07 21:38:56,Web,US-Midwest,0,0
507011,5677,1100,2025-12-04 06:15:48,Web,EU-West,0,1
507012,8287,1183,2025-04-14 03:40:00,Web,US-East,10,0
507013,10480,1354,2025-10-10 08:21:00,Web,US-East,0,0
507014,3409,1487,2025-12-07 11:09:00,Web,US-West,5,0
507015,10205,1216,2025-03-15 22:06:23,App,US-East,0,0
507016,2256,1380,2025-01-16 20:26:26,Retail,EU-West,0,1
507017,3721,1423,2025-04-29 22:21:54,Web,US-Midwest,0,0
507018,3423,1134,2025-07-02 23:07:21,Web,APAC-North,0,0
507019,6953,1340,2025-03-13 08:49:51,App,US-West,0,0
507020,4990,1317,2025-03-04 14:10:59,Web,US-Midwest,0,0
507021,3195,1009,2025-11-04 01:29:02,App,US-Midwest,5,1
507022,6559,1497,2025-06-05 23:28:30,Retail,EU-West,0,0
507023,6365,1213,2025-08-03 16:19:09,App,US-West,0,0
507024,3244,1139,2025-07-17 00:42:40,Web,US-Midwest,0,1
507025,8766,1496,2025-07-08 02:13:47,App,EU-West,0,0
507026,7302,1222,2025-05-28 13:12:54,Web,US-Midwest,10,0
507027,3306,1321,2025-03-11 11:18:11,Web,EU-West,0,0
507028,100312,1091,2025-11-07 16:33:58,App,US-East,10,0
507029,4402,1378,2025-05-28 10:21:56,App,US-West,5,1
507030,2496,1315,2025-03-03 07:51:28,App,US-Midwest,5,0
507031,5399,1112,2025-09-22 23:16:31,App,US-West,0,0
507032,2909,1113,2025-09-01 03:43:06,Web,EU-West,5,1
507033,2372,1198,2025-11-10 21:14:11,Web,APAC-North,20,1
507034,8236,1374,2025-12-30 14:38:28,Web,US-West,0,0
507035,3344,1491,2025-01-01 17:01:03,Web,US-West,0,0
507036,10515,1263,2025-05-10 03:30:02,App,EU-West,0,0
507037,4431,1368,2025-01-25 23:07:55,App,APAC-North,0,0
507038,6670,1378,2025-07-10 18:54:21,App,EU-West,0,0
507039,4784,1317,2025-09-11 21:34:35,Web,US-West,0,1
507040,11407,1313,2025-03-13 04:43:47,App,US-East,0,0
507041,3695,1342,2025-12-30 14:47:18,Web,US-Midwest,5,0
507042,3907,1162,2025-01-12 15:07:28,Web,APAC-North,10,0
507043,6814,1084,2025-09-10 04:20:56,Web,EU-West,5,0
507044,2780,1045,2025-09-16 14:54:51,App,EU-West,0,0
507045,3019,1045,2025-11-07 01:24:23,App,US-Midwest,5,0
507046,3403,1271,2025-07-12 19:40:55,Web,US-West,10,1
507047,3426,1495,2025-04-20 13:56:08,Web,US-Midwest,0,0
507048,10855,1393,2025-08-10 18:10:28,Retail,US-West,5,0
507049,7868,1210,2025-08-08 00:32:39,Web,US-West,5,1
507050,2010,1174,2025-02-20 05:44:39,App,US-East,0,0
507051,8330,1247,2025-07-23 13:17:16,App,US-East,5,1
507052,11230,1174,2025-06-19 18:02:54,Web,EU-West,5,0
507053,4825,1036,2025-10-08 00:09:49,App,US-Midwest,5,0
507054,9464,1302,2025-05-20 06:06:29,App,EU-West,0,0
507055,5003,1298,2025-02-11 19:55:53,App,US-Midwest,20,1
507056,11267,1158,2025-11-03 00:16:26,Web,EU-West,0,0
507057,9195,1139,2025-10-04 16:58:15,App,APAC-North,0,0
507058,8720,1374,2025-09-23 05:56:04,Retail,APAC-North,0,1
507059,5088,1033,2025-09-01 13:52:26,Retail,US-East,10,0
507060,3789,1251,2025-05-15 22:09:45,Retail,APAC-North,0,0
507061,5036,1382,2025-07-26 10:24:39,App,EU-West,0,1
507062,9377,1366,2025-12-22 03:26:49,App,US-Midwest,0,0
507063,9598,1424,2025-09-20 19:58:26,Web,US-West,0,0
507064,6838,1326,2025-03-25 14:01:07,Web,EU-West,0,0
507065,7872,1171,2025-06-04 14:28:26,Retail,US-West,20,0
507066,5653,1110,2025-08-15 00:22:36,App,US-West,5,0
507067,6299,1167,2025-05-09 12:31:30,Web,US-Midwest,0,0
507068,11268,1125,2025-08-02 23:12:52,App,US-West,5,1
507069,2973,1214,2025-12-18 22:56:36,Web,EU-West,0,0
507070,9083,1295,2025-04-09 09:52:43,Web,APAC-North,10,0
507071,7494,1181,2025-09-12 09:21:15,Web,US-West,0,0
507072,100056,1083,2025-12-18 02:47:13,Web,APAC-North,10,0
507073,11491,1470,2025-02-03 19:12:24,App,APAC-North,0,0
507074,5406,1415,2025-07-21 03:17:47,Web,US-East,20,0
507075,7150,1362,2025-01-18 17:45:34,Web,US-Midwest,0,1
507076,11350,1319,2025-01-31 15:40:38,Web,EU-West,0,0
507077,5129,1025,2025-10-08 12:07:07,Web,US-Midwest,20,0
507078,2104,1246,2025-01-05 16:12:01,Retail,US-West,5,0
507079,9433,1041,2025-06-10 08:53:29,Web,EU-West,0,0
507080,9689,1434,2025-06-25 14:21:26,Web,EU-West,10,0
507081,5567,1059,2025-08-19 15:42:58,App,US-Midwest,10,0
507082,6348,1177,2025-07-05 05:29:40,App,APAC-North,10,0
507083,6390,1030,2025-12-09 09:32:38,App,US-West,0,0
507084,8811,1045,2025-05-19 17:40:27,Web,US-Midwest,0,0
507085,3181,1452,2025-11-25 00:22:04,Retail,US-West,5,0
507086,6644,1309,2025-07-24 20:14:32,Web,EU-West,0,1
507087,7873,1154,2025-12-15 04:47:27,App,US-Midwest,0,0
507088,6394,1455,2025-03-19 04:12:25,Web,US-Midwest,10,0
507089,5534,1040,2025-01-06 15:49:52,Web,US-East,10,0
507090,7844,1496,2025-01-11 07:41:57,Web,US-East,0,0
507091,7939,1140,2025-07-30 03:54:05,Web,US-West,0,1
507092,8475,1257,2025-10-03 02:57:09,App,US-Midwest,0,0
507093,3774,1070,2025-03-19 23:46:38,Web,US-Midwest,10,1
507094,10283,1385,2025-01-05 17:44:33,Web,APAC-North,0,0
507095,2446,1136,2025-10-06 19:01:45,Web,US-East,0,0
507096,2108,1236,2025-05-16 23:43:43,Retail,APAC-North,10,1
507097,5239,1112,2025-03-21 08:33:35,App,US-East,0,0
507098,7931,1033,2025-02-04 01:26:16,Web,EU-West,0,1
507099,6053,1196,2025-05-16 12:04:20,Retail,US-Midwest,0,0
507100,6537,1371,2025-04-18 15:05:17,Web,EU-West,0,0
507101,8361,1178,2025-01-30 22:54:39,Web,US-West,0,0
507102,3245,1360,2025-02-10 07:50:00,App,US-East,0,0
507103,4720,1134,2025-01-17 09:42:02,Web,US-West,0,1
507104,10469,1493,2025-09-04 10:01:51,App,EU-West,0,0
507105,9741,1444,2025-01-16 10:06:43,App,US-West,0,0
507106,7105,1191,2025-09-25 14:24:11,Web,EU-West,0,0
507107,4922,1436,2025-12-21 08:23:42,Web,APAC-North,0,1
507108,4513,1387,2025-05-26 17:35:16,Web,US-Midwest,0,0
507109,11030,1335,2025-10-15 16:08:04,App,APAC-North,0,0
507110,4801,1454,2025-06-08 01:12:52,Web,EU-West,5,1
507111,8981,1006,2025-05-05 02:06:16,Web,EU-West,0,0
507112,10221,1293,2025-09-19 04:13:04,App,US-West,20,1
507113,8502,1179,2025-05-20 10:28:23,Web,US-West,0,1
